user_id,destination_id,destination_name,rating
125.0,4.0,Poon Hill,4.0
125.0,5.0,Peace Temple,3.0
125.0,6.0,Pashupatinath Temple,3.0
125.0,7.0,Durbar (Central) Square,4.0
125.0,8.0,Chandragiri Hills,4.0
125.0,9.0,Mount Everest,4.0
125.0,10.0,Begnas Lake,3.0
125.0,11.0,Golden Temple (Hiranya Varna Mahavihar),2.0
125.0,15.0,Narayani River,3.0
125.0,16.0,Kopan Monastery,2.0
125.0,17.0,Thamel,4.0
125.0,18.0,Nagarkot Panoramic Hiking Trail,3.0
125.0,54.0,Seti Gandaki (Seti River),2.0
125.0,64.0,Thani Mai Temple,4.0
125.0,86.0,Dudh Koshi River,3.0
125.0,91.0,Pokhara Museum,3.0
125.0,110.0,Kriayt Social Business,2.0
125.0,135.0,Mount Climber Trekking Garment Pvt Ltd,2.0
125.0,154.0,Sauraha Art Gallery,2.0
125.0,251.0,Music Museum of Nepal,2.0
125.0,299.0,Kathmandu Fun Valley,3.0
126.0,1.0,Phewa Tal (Fewa Lake),4.0
126.0,2.0,Sarangkot,4.0
126.0,3.0,Swayambhunath Temple,3.0
126.0,4.0,Poon Hill,4.0
126.0,5.0,Peace Temple,3.0
126.0,6.0,Pashupatinath Temple,3.0
126.0,7.0,Durbar (Central) Square,3.0
126.0,8.0,Chandragiri Hills,4.0
126.0,9.0,Mount Everest,5.0
126.0,10.0,Begnas Lake,4.0
126.0,19.0,Gokyo Lakes,5.0
126.0,30.0,Muktinath Temple,3.0
126.0,56.0,Tiger Residency Resort,3.0
126.0,79.0,yogconnection,2.0
126.0,85.0,Makwanpur Gadhi,2.0
126.0,92.0,Kala Pattar,5.0
126.0,101.0,Muktinath Temple,4.0
126.0,112.0,Dipang Lake,3.0
126.0,127.0,Mera Peak,4.0
126.0,146.0,Vishwanath Mandir Temple,3.0
126.0,148.0,Kanchenjunga,4.0
126.0,163.0,White Monastery,3.0
126.0,190.0,Banepa Chnadeshwori Temple,2.0
126.0,203.0,Manjushree Park,3.0
126.0,224.0,Ram Sita Vivah Mandap,3.0
126.0,228.0,Annapurna Temple,2.0
126.0,232.0,Ratna Park,3.0
126.0,289.0,Sundarijal Water Falls,4.0
127.0,1.0,Phewa Tal (Fewa Lake),4.0
127.0,2.0,Sarangkot,4.0
127.0,3.0,Swayambhunath Temple,3.0
127.0,4.0,Poon Hill,4.0
127.0,5.0,Peace Temple,3.0
127.0,6.0,Pashupatinath Temple,4.0
127.0,7.0,Durbar (Central) Square,3.0
127.0,8.0,Chandragiri Hills,4.0
127.0,9.0,Mount Everest,4.0
127.0,10.0,Begnas Lake,4.0
127.0,18.0,Nagarkot Panoramic Hiking Trail,3.0
127.0,68.0,Kali Gandaki River,4.0
127.0,95.0,Pullahari Monastery,3.0
127.0,100.0,National Botanical Gardens,3.0
127.0,119.0,Nyatapola Temple,4.0
127.0,146.0,Vishwanath Mandir Temple,3.0
127.0,174.0,Rato Machhendranath Temple,4.0
127.0,241.0,Kudan Stupa,4.0
127.0,260.0,Peace Pagoda,3.0
127.0,296.0,Rupse Falls,4.0
128.0,1.0,Phewa Tal (Fewa Lake),4.0
128.0,2.0,Sarangkot,3.0
128.0,3.0,Swayambhunath Temple,3.0
128.0,4.0,Poon Hill,4.0
128.0,5.0,Peace Temple,3.0
128.0,6.0,Pashupatinath Temple,4.0
128.0,7.0,Durbar (Central) Square,3.0
128.0,8.0,Chandragiri Hills,4.0
128.0,9.0,Mount Everest,4.0
128.0,10.0,Begnas Lake,4.0
128.0,28.0,Devi's Fall,3.0
128.0,58.0,Langtang Valley,4.0
128.0,68.0,Kali Gandaki River,4.0
128.0,110.0,Kriayt Social Business,3.0
128.0,149.0,Dolakha Bhimsen Mandir,3.0
128.0,171.0,Indreshwar Mahadev Temple,3.0
128.0,202.0,The Natural History Museum,2.0
128.0,203.0,Manjushree Park,3.0
128.0,238.0,Bhinchhebahal,3.0
128.0,243.0,Gokarneshwor Mahadev Temple,3.0
128.0,256.0,himalayan arts gallery pltd,2.0
128.0,259.0,Rani Pokhari (Queen's Pond),3.0
129.0,1.0,Phewa Tal (Fewa Lake),5.0
129.0,2.0,Sarangkot,5.0
129.0,3.0,Swayambhunath Temple,4.0
129.0,4.0,Poon Hill,5.0
129.0,5.0,Peace Temple,4.0
129.0,6.0,Pashupatinath Temple,4.0
129.0,7.0,Durbar (Central) Square,3.0
129.0,8.0,Chandragiri Hills,4.0
129.0,9.0,Mount Everest,5.0
129.0,10.0,Begnas Lake,5.0
129.0,98.0,Kulekhani Dam,5.0
129.0,124.0,Nagarkot to Dhulikhel Hiking,5.0
129.0,141.0,Bhat Bhateni,3.0
129.0,223.0,Dhaulagiri of Nepal,4.0
129.0,228.0,Annapurna Temple,3.0
129.0,231.0,Dae Sung Shakya (Korean Temple),3.0
129.0,244.0,Rolwaling Valley,2.0
129.0,251.0,Music Museum of Nepal,2.0
129.0,281.0,Gaddhi Baithak,2.0
130.0,1.0,Phewa Tal (Fewa Lake),4.0
130.0,2.0,Sarangkot,4.0
130.0,3.0,Swayambhunath Temple,3.0
130.0,4.0,Poon Hill,4.0
130.0,5.0,Peace Temple,3.0
130.0,6.0,Pashupatinath Temple,3.0
130.0,7.0,Durbar (Central) Square,4.0
130.0,8.0,Chandragiri Hills,3.0
130.0,9.0,Mount Everest,4.0
130.0,10.0,Begnas Lake,3.0
130.0,82.0,Mangal Bazar,4.0
130.0,112.0,Dipang Lake,3.0
130.0,119.0,Nyatapola Temple,4.0
130.0,122.0,Dhumba Lake,3.0
130.0,132.0,Bageshwori Temple,3.0
130.0,140.0,Sankhu Village,2.0
130.0,163.0,White Monastery,2.0
130.0,227.0,Ram Mandir,3.0
130.0,230.0,Temples of Machchhendra Nath and Min Nath,2.0
130.0,265.0,Khadga Devi temple,2.0
130.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
131.0,1.0,Phewa Tal (Fewa Lake),5.0
131.0,2.0,Sarangkot,5.0
131.0,3.0,Swayambhunath Temple,3.0
131.0,4.0,Poon Hill,5.0
131.0,5.0,Peace Temple,3.0
131.0,6.0,Pashupatinath Temple,3.0
131.0,7.0,Durbar (Central) Square,3.0
131.0,8.0,Chandragiri Hills,5.0
131.0,9.0,Mount Everest,5.0
131.0,10.0,Begnas Lake,5.0
131.0,13.0,International Mountain Museum,2.0
131.0,16.0,Kopan Monastery,3.0
131.0,19.0,Gokyo Lakes,5.0
131.0,45.0,Krisnhna Mandir Temple (Chayasim Deval),3.0
131.0,60.0,Pathibhara Devi Temple,3.0
131.0,83.0,Phulchoki,3.0
131.0,87.0,Machapuchare,5.0
131.0,100.0,National Botanical Gardens,2.0
131.0,113.0,Kafuche Lake,3.0
131.0,118.0,Nuwakot Durbar,2.0
131.0,179.0,Nagi Gompa,2.0
131.0,229.0,Maru Ganesh Shrine,2.0
131.0,248.0,Vaisha Dev (Toothache Tree),2.0
131.0,277.0,Manimandap Pati,1.0
131.0,283.0,Siddha Pokhari,3.0
131.0,286.0,The Thrangu Monastery,2.0
132.0,1.0,Phewa Tal (Fewa Lake),4.0
132.0,2.0,Sarangkot,4.0
132.0,3.0,Swayambhunath Temple,5.0
132.0,4.0,Poon Hill,4.0
132.0,5.0,Peace Temple,5.0
132.0,6.0,Pashupatinath Temple,5.0
132.0,7.0,Durbar (Central) Square,3.0
132.0,8.0,Chandragiri Hills,4.0
132.0,9.0,Mount Everest,4.0
132.0,10.0,Begnas Lake,4.0
132.0,52.0,The Crematoria,3.0
132.0,69.0,Matepani Gumba,2.0
132.0,72.0,Annapurna Butterfly Museum,3.0
132.0,112.0,Dipang Lake,4.0
132.0,116.0,Ramgram Stupa,3.0
132.0,121.0,Sun Kosi,3.0
132.0,141.0,Bhat Bhateni,3.0
132.0,187.0,Eternal Peace Flame,3.0
132.0,212.0,Gumba Danda,3.0
132.0,270.0,Mount Manaslu,4.0
132.0,274.0,Hidden Valley (Khumjung Green Valley),3.0
133.0,1.0,Phewa Tal (Fewa Lake),5.0
133.0,2.0,Sarangkot,5.0
133.0,3.0,Swayambhunath Temple,4.0
133.0,4.0,Poon Hill,5.0
133.0,5.0,Peace Temple,4.0
133.0,6.0,Pashupatinath Temple,4.0
133.0,7.0,Durbar (Central) Square,3.0
133.0,8.0,Chandragiri Hills,4.0
133.0,9.0,Mount Everest,5.0
133.0,10.0,Begnas Lake,5.0
133.0,13.0,International Mountain Museum,3.0
133.0,27.0,Trisuli River,3.0
133.0,30.0,Muktinath Temple,4.0
133.0,67.0,Tushita-Nepal,3.0
133.0,68.0,Kali Gandaki River,3.0
133.0,78.0,The Central Zoo,4.0
133.0,79.0,yogconnection,2.0
133.0,88.0,Mt Ama Dablam,2.0
133.0,121.0,Sun Kosi,3.0
133.0,143.0,Baha Bahi,3.0
133.0,148.0,Kanchenjunga,4.0
133.0,152.0,The Ashokan Stupas,2.0
133.0,178.0,Seto Machindranath Temple,3.0
133.0,182.0,Halesi Mahadev Temple,2.0
133.0,199.0,Jagan Narayan Temple,3.0
133.0,213.0,Tribhuvan Park,4.0
133.0,243.0,Gokarneshwor Mahadev Temple,3.0
133.0,250.0,Gallery Mcube,3.0
133.0,254.0,Bhimsen Tower,3.0
133.0,283.0,Siddha Pokhari,3.0
133.0,297.0,Mrigasthali Deer Park,2.0
134.0,1.0,Phewa Tal (Fewa Lake),4.0
134.0,2.0,Sarangkot,4.0
134.0,3.0,Swayambhunath Temple,3.0
134.0,4.0,Poon Hill,4.0
134.0,5.0,Peace Temple,3.0
134.0,6.0,Pashupatinath Temple,3.0
134.0,7.0,Durbar (Central) Square,2.0
134.0,8.0,Chandragiri Hills,4.0
134.0,9.0,Mount Everest,4.0
134.0,10.0,Begnas Lake,4.0
134.0,26.0,Gupteswar Gupha,3.0
134.0,29.0,Gurkha Memorial Museum,2.0
134.0,37.0,Asan,3.0
134.0,44.0,Budhanilkantha,2.0
134.0,56.0,Tiger Residency Resort,3.0
134.0,60.0,Pathibhara Devi Temple,3.0
134.0,74.0,"Pandeli Park, Sarangkot",3.0
134.0,90.0,Manakamana Temple,4.0
134.0,103.0,Shree Gahawamai Temple,3.0
134.0,109.0,Rara Lake,4.0
134.0,133.0,Memorial to Scott Fischer,3.0
134.0,149.0,Dolakha Bhimsen Mandir,4.0
134.0,182.0,Halesi Mahadev Temple,3.0
134.0,219.0,Bishal Bazaar,3.0
134.0,223.0,Dhaulagiri of Nepal,4.0
134.0,248.0,Vaisha Dev (Toothache Tree),3.0
134.0,270.0,Mount Manaslu,3.0
134.0,286.0,The Thrangu Monastery,4.0
134.0,288.0,Bhairavnath Temple,3.0
134.0,299.0,Kathmandu Fun Valley,4.0
135.0,1.0,Phewa Tal (Fewa Lake),5.0
135.0,2.0,Sarangkot,5.0
135.0,3.0,Swayambhunath Temple,4.0
135.0,4.0,Poon Hill,5.0
135.0,5.0,Peace Temple,4.0
135.0,6.0,Pashupatinath Temple,4.0
135.0,7.0,Durbar (Central) Square,3.0
135.0,8.0,Chandragiri Hills,4.0
135.0,9.0,Mount Everest,5.0
135.0,10.0,Begnas Lake,5.0
135.0,19.0,Gokyo Lakes,5.0
135.0,21.0,Garden of Dreams,4.0
135.0,30.0,Muktinath Temple,4.0
135.0,45.0,Krisnhna Mandir Temple (Chayasim Deval),3.0
135.0,57.0,Sherpa Museum,3.0
135.0,120.0,Whoopee Land Amusement and Water Park,4.0
135.0,129.0,Pokhara Trade Mall,3.0
135.0,147.0,Vajrayogini Temple,3.0
135.0,156.0,Pindeshwor Temple,2.0
135.0,183.0,Casino Royale,4.0
135.0,203.0,Manjushree Park,3.0
135.0,244.0,Rolwaling Valley,3.0
135.0,245.0,Makhan Tole,3.0
135.0,251.0,Music Museum of Nepal,3.0
135.0,258.0,Jyapu Museum,2.0
135.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
135.0,268.0,Root Art Gallery,2.0
136.0,1.0,Phewa Tal (Fewa Lake),5.0
136.0,2.0,Sarangkot,4.0
136.0,3.0,Swayambhunath Temple,4.0
136.0,4.0,Poon Hill,4.0
136.0,5.0,Peace Temple,3.0
136.0,6.0,Pashupatinath Temple,3.0
136.0,7.0,Durbar (Central) Square,2.0
136.0,8.0,Chandragiri Hills,3.0
136.0,9.0,Mount Everest,4.0
136.0,10.0,Begnas Lake,4.0
136.0,21.0,Garden of Dreams,3.0
136.0,27.0,Trisuli River,2.0
136.0,41.0,Mahaboudha Temple,4.0
136.0,60.0,Pathibhara Devi Temple,3.0
136.0,88.0,Mt Ama Dablam,2.0
136.0,90.0,Manakamana Temple,4.0
136.0,99.0,Shree Gaden Dhargay Ling Monastery,3.0
136.0,144.0,Patan Gate,3.0
136.0,148.0,Kanchenjunga,4.0
136.0,150.0,Phoksundo Lake,4.0
136.0,193.0,Shukla Phanta National Park,4.0
136.0,205.0,Manakamana Mandir Temple,4.0
136.0,217.0,Ambikeshwori Temple,3.0
136.0,228.0,Annapurna Temple,3.0
136.0,264.0,Macchhermo,3.0
136.0,273.0,Chhairo Gompa,3.0
136.0,283.0,Siddha Pokhari,4.0
136.0,291.0,Shiva Mandir Temple,3.0
137.0,1.0,Phewa Tal (Fewa Lake),5.0
137.0,2.0,Sarangkot,5.0
137.0,3.0,Swayambhunath Temple,4.0
137.0,4.0,Poon Hill,5.0
137.0,5.0,Peace Temple,4.0
137.0,6.0,Pashupatinath Temple,4.0
137.0,7.0,Durbar (Central) Square,3.0
137.0,8.0,Chandragiri Hills,4.0
137.0,9.0,Mount Everest,5.0
137.0,10.0,Begnas Lake,5.0
137.0,51.0,Changu Narayan,4.0
137.0,95.0,Pullahari Monastery,3.0
137.0,175.0,Shiv Jatta,2.0
137.0,180.0,Ambulapcha-La,2.0
137.0,207.0,Shey Phoksundo National Park,4.0
137.0,218.0,Manakamana Mandir,4.0
137.0,229.0,Maru Ganesh Shrine,3.0
137.0,261.0,Cambodia Lumbini Buddhist Temple,3.0
137.0,273.0,Chhairo Gompa,2.0
137.0,297.0,Mrigasthali Deer Park,3.0
138.0,1.0,Phewa Tal (Fewa Lake),5.0
138.0,2.0,Sarangkot,4.0
138.0,3.0,Swayambhunath Temple,3.0
138.0,4.0,Poon Hill,4.0
138.0,5.0,Peace Temple,3.0
138.0,6.0,Pashupatinath Temple,3.0
138.0,7.0,Durbar (Central) Square,3.0
138.0,8.0,Chandragiri Hills,4.0
138.0,9.0,Mount Everest,5.0
138.0,10.0,Begnas Lake,5.0
138.0,12.0,Patan Museum,3.0
138.0,19.0,Gokyo Lakes,4.0
138.0,27.0,Trisuli River,3.0
138.0,30.0,Muktinath Temple,4.0
138.0,88.0,Mt Ama Dablam,3.0
138.0,93.0,BIG Splash,2.0
138.0,104.0,Kyanjin Gompa,2.0
138.0,116.0,Ramgram Stupa,2.0
138.0,122.0,Dhumba Lake,4.0
138.0,159.0,Ranighat Palace,3.0
138.0,165.0,Shechen Monastery,2.0
138.0,172.0,Degu Taleju Temple,3.0
138.0,232.0,Ratna Park,2.0
138.0,235.0,Char Narayan Temple,3.0
138.0,237.0,Nara Devi Temple,3.0
138.0,248.0,Vaisha Dev (Toothache Tree),3.0
138.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
138.0,267.0,Panch Pokhari,5.0
138.0,285.0,Pujari Math,3.0
139.0,1.0,Phewa Tal (Fewa Lake),5.0
139.0,2.0,Sarangkot,4.0
139.0,3.0,Swayambhunath Temple,4.0
139.0,4.0,Poon Hill,3.0
139.0,5.0,Peace Temple,4.0
139.0,6.0,Pashupatinath Temple,4.0
139.0,7.0,Durbar (Central) Square,3.0
139.0,8.0,Chandragiri Hills,4.0
139.0,9.0,Mount Everest,5.0
139.0,10.0,Begnas Lake,4.0
139.0,32.0,Maya Devi Temple,4.0
139.0,75.0,Labim Mall,3.0
139.0,84.0,Kedareshwar Mahadev Mani Temple,3.0
139.0,93.0,BIG Splash,2.0
139.0,95.0,Pullahari Monastery,2.0
139.0,104.0,Kyanjin Gompa,2.0
139.0,141.0,Bhat Bhateni,2.0
139.0,171.0,Indreshwar Mahadev Temple,3.0
139.0,179.0,Nagi Gompa,2.0
139.0,216.0,Bulbule Lake,3.0
139.0,265.0,Khadga Devi temple,2.0
139.0,290.0,Sindhuli Gadhi,3.0
139.0,299.0,Kathmandu Fun Valley,4.0
140.0,1.0,Phewa Tal (Fewa Lake),5.0
140.0,2.0,Sarangkot,5.0
140.0,3.0,Swayambhunath Temple,4.0
140.0,4.0,Poon Hill,5.0
140.0,5.0,Peace Temple,4.0
140.0,6.0,Pashupatinath Temple,4.0
140.0,7.0,Durbar (Central) Square,3.0
140.0,8.0,Chandragiri Hills,4.0
140.0,9.0,Mount Everest,5.0
140.0,10.0,Begnas Lake,5.0
140.0,22.0,Namo Buddha (Stupa),5.0
140.0,39.0,Jomsom Muktinath Trek,5.0
140.0,87.0,Machapuchare,5.0
140.0,97.0,Khumbu Glacier,5.0
140.0,115.0,Gurunghe Hill,5.0
140.0,116.0,Ramgram Stupa,3.0
140.0,134.0,Sauraha Tharu Culture House,3.0
140.0,151.0,Astrek Climbing Wall,4.0
140.0,157.0,Siddha Baba Temple,4.0
140.0,163.0,White Monastery,4.0
140.0,168.0,The National Museum,3.0
140.0,187.0,Eternal Peace Flame,3.0
140.0,190.0,Banepa Chnadeshwori Temple,3.0
140.0,193.0,Shukla Phanta National Park,4.0
140.0,196.0,Kwa Bahal,3.0
140.0,204.0,Guhyeshwari Temple,3.0
140.0,235.0,Char Narayan Temple,3.0
140.0,238.0,Bhinchhebahal,3.0
140.0,278.0,Martyr Memorial Park,3.0
140.0,288.0,Bhairavnath Temple,3.0
141.0,1.0,Phewa Tal (Fewa Lake),5.0
141.0,2.0,Sarangkot,4.0
141.0,3.0,Swayambhunath Temple,4.0
141.0,4.0,Poon Hill,4.0
141.0,5.0,Peace Temple,3.0
141.0,6.0,Pashupatinath Temple,3.0
141.0,7.0,Durbar (Central) Square,2.0
141.0,8.0,Chandragiri Hills,4.0
141.0,9.0,Mount Everest,5.0
141.0,10.0,Begnas Lake,4.0
141.0,12.0,Patan Museum,2.0
141.0,13.0,International Mountain Museum,2.0
141.0,21.0,Garden of Dreams,3.0
141.0,44.0,Budhanilkantha,3.0
141.0,86.0,Dudh Koshi River,3.0
141.0,100.0,National Botanical Gardens,2.0
141.0,107.0,World Peace Pagoda,3.0
141.0,123.0,Nagarkot Buddha Peace Park Hiking Trail,4.0
141.0,136.0,Red Cliffs,3.0
141.0,159.0,Ranighat Palace,2.0
141.0,162.0,Mt Taboche,4.0
141.0,173.0,Dattatreya Temple,3.0
141.0,175.0,Shiv Jatta,2.0
141.0,197.0,Kalika Bhagwati Temple,2.0
141.0,221.0,Khaptad National Park,4.0
141.0,223.0,Dhaulagiri of Nepal,4.0
141.0,228.0,Annapurna Temple,3.0
141.0,239.0,Kathmandu Contemporary Arts Centre,2.0
141.0,243.0,Gokarneshwor Mahadev Temple,2.0
141.0,255.0,Tridevi Temple,3.0
141.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
141.0,268.0,Root Art Gallery,2.0
141.0,294.0,Big Bell,2.0
142.0,1.0,Phewa Tal (Fewa Lake),4.0
142.0,2.0,Sarangkot,4.0
142.0,3.0,Swayambhunath Temple,3.0
142.0,4.0,Poon Hill,4.0
142.0,5.0,Peace Temple,3.0
142.0,6.0,Pashupatinath Temple,3.0
142.0,7.0,Durbar (Central) Square,3.0
142.0,8.0,Chandragiri Hills,4.0
142.0,9.0,Mount Everest,4.0
142.0,10.0,Begnas Lake,4.0
142.0,42.0,Kailashnath Mahadev,2.0
142.0,79.0,yogconnection,2.0
142.0,82.0,Mangal Bazar,2.0
142.0,84.0,Kedareshwar Mahadev Mani Temple,3.0
142.0,111.0,Jaganath (Krishna) Temple,3.0
142.0,163.0,White Monastery,3.0
142.0,167.0,Elephant Breeding Centre,3.0
142.0,182.0,Halesi Mahadev Temple,2.0
142.0,194.0,Chhango Adventure Canyoning In Nepal,4.0
142.0,231.0,Dae Sung Shakya (Korean Temple),3.0
142.0,235.0,Char Narayan Temple,3.0
143.0,1.0,Phewa Tal (Fewa Lake),4.0
143.0,2.0,Sarangkot,4.0
143.0,3.0,Swayambhunath Temple,3.0
143.0,4.0,Poon Hill,4.0
143.0,5.0,Peace Temple,3.0
143.0,6.0,Pashupatinath Temple,2.0
143.0,7.0,Durbar (Central) Square,3.0
143.0,8.0,Chandragiri Hills,4.0
143.0,9.0,Mount Everest,4.0
143.0,10.0,Begnas Lake,3.0
143.0,17.0,Thamel,4.0
143.0,22.0,Namo Buddha (Stupa),4.0
143.0,36.0,Kala Patthar,5.0
143.0,82.0,Mangal Bazar,3.0
143.0,121.0,Sun Kosi,3.0
143.0,136.0,Red Cliffs,4.0
143.0,151.0,Astrek Climbing Wall,4.0
143.0,154.0,Sauraha Art Gallery,2.0
143.0,188.0,Tengboche Gompa,2.0
143.0,192.0,Boudha Farmers Market at Utpala Cafe,2.0
143.0,244.0,Rolwaling Valley,2.0
143.0,255.0,Tridevi Temple,2.0
144.0,1.0,Phewa Tal (Fewa Lake),4.0
144.0,2.0,Sarangkot,4.0
144.0,3.0,Swayambhunath Temple,3.0
144.0,4.0,Poon Hill,4.0
144.0,5.0,Peace Temple,3.0
144.0,6.0,Pashupatinath Temple,3.0
144.0,7.0,Durbar (Central) Square,2.0
144.0,8.0,Chandragiri Hills,4.0
144.0,9.0,Mount Everest,4.0
144.0,10.0,Begnas Lake,4.0
144.0,18.0,Nagarkot Panoramic Hiking Trail,3.0
144.0,32.0,Maya Devi Temple,3.0
144.0,46.0,Jangchub Choeling Tibetan Monastery,3.0
144.0,59.0,Thrangu Tashi Monastery,3.0
144.0,87.0,Machapuchare,4.0
144.0,92.0,Kala Pattar,4.0
144.0,126.0,Daman,3.0
144.0,145.0,Kala Bairav,3.0
144.0,169.0,Aircrafts Museum,2.0
144.0,179.0,Nagi Gompa,2.0
144.0,181.0,Datankali Temple,3.0
144.0,234.0,Banke National Park,4.0
144.0,274.0,Hidden Valley (Khumjung Green Valley),3.0
145.0,1.0,Phewa Tal (Fewa Lake),4.0
145.0,2.0,Sarangkot,4.0
145.0,3.0,Swayambhunath Temple,3.0
145.0,4.0,Poon Hill,4.0
145.0,5.0,Peace Temple,3.0
145.0,6.0,Pashupatinath Temple,3.0
145.0,7.0,Durbar (Central) Square,2.0
145.0,8.0,Chandragiri Hills,4.0
145.0,9.0,Mount Everest,5.0
145.0,10.0,Begnas Lake,4.0
145.0,48.0,Pokhara Lakeside,4.0
145.0,65.0,Sagarmatha National Park Museum,3.0
145.0,80.0,Buddhasubba Temple,3.0
145.0,105.0,Chitwan Tharu Village,3.0
145.0,106.0,Ilam Tea Garden,4.0
145.0,112.0,Dipang Lake,3.0
145.0,135.0,Mount Climber Trekking Garment Pvt Ltd,3.0
145.0,139.0,Bagh Bhairab Temple,3.0
145.0,148.0,Kanchenjunga,4.0
145.0,166.0,55 Window Palace,3.0
145.0,192.0,Boudha Farmers Market at Utpala Cafe,2.0
145.0,207.0,Shey Phoksundo National Park,4.0
145.0,208.0,Maula Kalika,3.0
145.0,213.0,Tribhuvan Park,3.0
145.0,228.0,Annapurna Temple,2.0
145.0,234.0,Banke National Park,4.0
145.0,264.0,Macchhermo,3.0
146.0,1.0,Phewa Tal (Fewa Lake),4.0
146.0,2.0,Sarangkot,4.0
146.0,3.0,Swayambhunath Temple,4.0
146.0,4.0,Poon Hill,4.0
146.0,5.0,Peace Temple,4.0
146.0,6.0,Pashupatinath Temple,5.0
146.0,7.0,Durbar (Central) Square,3.0
146.0,8.0,Chandragiri Hills,5.0
146.0,9.0,Mount Everest,5.0
146.0,10.0,Begnas Lake,5.0
146.0,62.0,Janaki Temple,4.0
146.0,97.0,Khumbu Glacier,5.0
146.0,153.0,Templo de Changu Narayan,3.0
146.0,156.0,Pindeshwor Temple,3.0
146.0,159.0,Ranighat Palace,3.0
146.0,180.0,Ambulapcha-La,3.0
146.0,199.0,Jagan Narayan Temple,3.0
146.0,209.0,Ghadiarwa Pokhari,3.0
146.0,257.0,Guru Lhakhang Monastery,2.0
146.0,274.0,Hidden Valley (Khumjung Green Valley),3.0
146.0,276.0,Divine Yoga Studio,2.0
146.0,278.0,Martyr Memorial Park,3.0
147.0,1.0,Phewa Tal (Fewa Lake),5.0
147.0,2.0,Sarangkot,5.0
147.0,3.0,Swayambhunath Temple,4.0
147.0,4.0,Poon Hill,5.0
147.0,5.0,Peace Temple,4.0
147.0,6.0,Pashupatinath Temple,4.0
147.0,7.0,Durbar (Central) Square,3.0
147.0,8.0,Chandragiri Hills,4.0
147.0,9.0,Mount Everest,5.0
147.0,10.0,Begnas Lake,5.0
147.0,42.0,Kailashnath Mahadev,4.0
147.0,65.0,Sagarmatha National Park Museum,3.0
147.0,108.0,Koshi Tappu Wildlife Reserve,4.0
147.0,118.0,Nuwakot Durbar,3.0
147.0,149.0,Dolakha Bhimsen Mandir,3.0
147.0,166.0,55 Window Palace,3.0
147.0,184.0,Taumadhi Square,2.0
147.0,191.0,Taragaon Museum,2.0
147.0,231.0,Dae Sung Shakya (Korean Temple),4.0
147.0,279.0,Millionaire's Club and Casino,3.0
148.0,1.0,Phewa Tal (Fewa Lake),4.0
148.0,2.0,Sarangkot,4.0
148.0,3.0,Swayambhunath Temple,3.0
148.0,4.0,Poon Hill,4.0
148.0,5.0,Peace Temple,3.0
148.0,6.0,Pashupatinath Temple,4.0
148.0,7.0,Durbar (Central) Square,3.0
148.0,8.0,Chandragiri Hills,5.0
148.0,9.0,Mount Everest,5.0
148.0,10.0,Begnas Lake,3.0
148.0,22.0,Namo Buddha (Stupa),4.0
148.0,64.0,Thani Mai Temple,3.0
148.0,67.0,Tushita-Nepal,3.0
148.0,79.0,yogconnection,2.0
148.0,100.0,National Botanical Gardens,4.0
148.0,114.0,Indra Chowk,3.0
148.0,123.0,Nagarkot Buddha Peace Park Hiking Trail,4.0
148.0,157.0,Siddha Baba Temple,3.0
148.0,161.0,Valle del Naar,2.0
148.0,164.0,Taudaha Lake,4.0
148.0,190.0,Banepa Chnadeshwori Temple,3.0
148.0,213.0,Tribhuvan Park,4.0
148.0,220.0,Pottery Square,3.0
148.0,233.0,Vijayapur Hill,3.0
148.0,241.0,Kudan Stupa,2.0
148.0,244.0,Rolwaling Valley,2.0
148.0,275.0,Kashmiri Mosque,2.0
148.0,278.0,Martyr Memorial Park,4.0
148.0,280.0,Nepal Art Council Gallery,3.0
148.0,293.0,Jamchen Lhakhang Monastery,3.0
149.0,1.0,Phewa Tal (Fewa Lake),4.0
149.0,2.0,Sarangkot,4.0
149.0,3.0,Swayambhunath Temple,3.0
149.0,4.0,Poon Hill,4.0
149.0,5.0,Peace Temple,3.0
149.0,6.0,Pashupatinath Temple,4.0
149.0,7.0,Durbar (Central) Square,3.0
149.0,8.0,Chandragiri Hills,4.0
149.0,9.0,Mount Everest,4.0
149.0,10.0,Begnas Lake,4.0
149.0,17.0,Thamel,4.0
149.0,34.0,Annapurna Mountain Range,4.0
149.0,39.0,Jomsom Muktinath Trek,4.0
149.0,42.0,Kailashnath Mahadev,3.0
149.0,59.0,Thrangu Tashi Monastery,3.0
149.0,64.0,Thani Mai Temple,3.0
149.0,73.0,Babar Mahal Revisted,2.0
149.0,98.0,Kulekhani Dam,4.0
149.0,100.0,National Botanical Gardens,3.0
149.0,128.0,Akash Bhairav Temple,3.0
149.0,136.0,Red Cliffs,3.0
149.0,152.0,The Ashokan Stupas,2.0
149.0,191.0,Taragaon Museum,2.0
149.0,204.0,Guhyeshwari Temple,3.0
149.0,214.0,Shiva Parvati Temple,2.0
149.0,248.0,Vaisha Dev (Toothache Tree),2.0
149.0,256.0,himalayan arts gallery pltd,2.0
149.0,267.0,Panch Pokhari,4.0
